epoch,train loss,valid loss,f1,auc
0,0.5029871653737003,0.466496870915095,0.026253575210006624,0.5014609493128039
1,0.4981763051211379,0.4705867850780487,0.0017421602787456444,0.4999903343398617
2,0.49591164871026544,0.4696538317203522,0.0002943080816999235,0.5000085351551821
3,0.49577586529136614,0.4713026491800944,0.03200278930847991,0.5007210974349282
4,0.4961026767055497,0.5070859813690185,0.11103086057865322,0.5049807546642063
5,0.4964071037887617,0.4673359588781993,0.043490506443491526,0.5012202643302707
6,0.4953690288403562,0.46657440582911175,0.032577585681447654,0.5005431462615472
7,0.49462925966914373,0.4664758559068044,0.006094514936557098,0.49979894034371697
8,0.49471944132606493,0.46604419747988385,0.045241942342035886,0.5008722124603935
9,0.4937415813444225,0.4646418849627177,0.04006378765663497,0.5025185944877586
10,0.4933195213666399,0.46734789411226907,0.006579894606502145,0.500392749120982
11,0.49316980394015786,0.4676100973288218,0.02313951650706644,0.5013667816294608
12,0.49304851047865306,0.466992564201355,0.03830006726899755,0.5011499815277255
13,0.4925694726123155,0.4692776385943095,0.0101525241178498,0.5003708390074828
14,0.49172133184571304,0.4648015598456065,0.0518551889870168,0.5040355210355995
15,0.49194225100160555,0.46389414032300313,0.015253425978076307,0.5017219095544553
16,0.4912971235413588,0.46764654278755186,0.026243755715999104,0.5023458247802471
17,0.49121594736139285,0.4645544687906901,0.04772348478203685,0.5034106139207732
18,0.4908657850882479,0.46331369916598003,0.05207000588163907,0.5045143511258845
19,0.4901539419443553,0.4631162047386169,0.04788943120339958,0.5043873197770693
20,0.49040802414635665,0.47170769770940146,0.05194935120049097,0.5047579392893083
21,0.4897248566378164,0.46240930596987406,0.05147733525843944,0.5057199456306231
22,0.48943190157185984,0.46527767697970074,0.06169688046500874,0.5059010531308618
23,0.4887904328585581,0.468576686779658,0.04194270847759697,0.5042447766528098
24,0.4886317568767162,0.4629529945055644,0.029122551954748967,0.5027542454714098
25,0.4888439623795393,0.4662464221318563,0.05799978245248045,0.5063090700813271
26,0.4881940201379871,0.4608810500303904,0.04880644006468295,0.5056638027940464
27,0.48788710245649325,0.46011454065640767,0.059544200422311226,0.5072842397496471
28,0.4877150753185949,0.45962902943293255,0.057306979704921476,0.507017612614556
29,0.4877936874750916,0.46085994760195415,0.051934997212757475,0.5050292601489464
30,0.4870819186095063,0.46193249503771466,0.0629683129562195,0.5073106829523788
31,0.4870383955595147,0.45877766291300454,0.060069521280736934,0.5075153372779854
32,0.48658420606196384,0.4609556273619334,0.06837417746928878,0.5087001739170086
33,0.48656062395063066,0.4700260806083679,0.06443232255560657,0.5071665453387679
34,0.48643864770882,0.46116108973821,0.06646046727644307,0.5079565327249574
35,0.485965141585765,0.4591257651646932,0.05701421008801055,0.5059943285194363
36,0.48559643168940797,0.4618538431326548,0.07364874016977854,0.5094021933298782
37,0.48550132952118646,0.45783992171287535,0.07791707987428963,0.510700005665578
38,0.4854146138061094,0.46213664730389914,0.07691412400351372,0.509936873755181
39,0.4854976542805897,0.4567443358898163,0.05224271255879521,0.5063683698993066
40,0.4852331800542715,0.45744457125663757,0.06204392867535445,0.5071022324122761
41,0.4849352516404545,0.45682248632113137,0.05862383639299688,0.5073189154615726
42,0.48477304214967115,0.4565167772769928,0.06953499734183909,0.5090865143514114
43,0.4845041058786953,0.4568284285068512,0.06073460452147587,0.5077237126694575
44,0.48435193442433844,0.4574599345525106,0.06963613069748506,0.509093840284454
45,0.48389134573117465,0.4579325731595357,0.06474159539374395,0.5085363503688752
46,0.4835116649970754,0.4557564679781596,0.06775990388764898,0.5088038038111649
47,0.4836960521931867,0.4551454432805379,0.0692501961087051,0.5082688297139689
48,0.48327657489376213,0.4558536954720815,0.07110444180285734,0.5097139429186492
49,0.4831394010031496,0.4575909451643626,0.05331667526221092,0.5067042682979244
